ensembl_id	ctrl-1	ctrl-2	ctrl-3	ctrl-4	ctrl-5	cyt-1	cyt-2	cyt-3	cyt-4	cyt-5
ENSG00000178585.10	6545	4333	2791	4218	7144	2113	4681	3932	3301	3636
ENSG00000178586.4	0	0	0	0	0	0	0	0	0	1
ENSG00000178591.5	0	0	0	0	0	0	0	0	1	0
ENSG00000178596.10	0	0	0	0	0	0	0	0	0	0
ENSG00000178597.4	0	0	0	0	0	0	0	1	0	1
ENSG00000178602.3	1	0	0	0	0	0	0	0	0	1
ENSG00000178605.8	2335	1676	1107	1975	3298	858	1984	2140	1711	1931
ENSG00000178607.10	2111	1076	752	789	1256	1881	3024	2743	1899	1907
ENSG00000178623.7	45	23	11	14	23	23	22	36	30	26
ENSG00000178631.7	69	53	24	48	80	44	80	59	59	65
ENSG00000178636.4	15	8	3	6	7	4	18	13	6	7
ENSG00000178642.5	0	0	0	0	0	0	0	0	0	0
ENSG00000178645.8	10	4	3	4	2	4	8	10	3	6
ENSG00000178654.10	0	0	0	0	0	0	0	0	0	0
ENSG00000178660.5	0	0	0	0	0	0	0	0	0	0
ENSG00000178662.11	6796	4746	4048	3694	5797	2307	5989	7968	3849	3994
ENSG00000178665.10	594	427	292	330	552	250	520	563	318	366
ENSG00000178685.9	933	686	427	600	1016	3451	7732	8923	6337	7482
ENSG00000178690.2	0	0	1	1	0	0	0	0	0	0
ENSG00000178691.6	19189	13613	10265	11725	18451	5978	13006	13153	8803	9525
ENSG00000178694.5	1676	1151	809	825	1439	861	1903	2283	1147	1205
ENSG00000178695.4	16695	10423	8422	7522	12537	11915	34704	43418	16449	17489
ENSG00000178700.3	2448	1892	1267	1526	2377	1017	2364	2484	1550	1593
ENSG00000178715.7	7	1	1	6	5	3	0	4	3	6
ENSG00000178718.5	8634	5737	3896	6075	9472	2709	6089	5804	4484	4934
ENSG00000178719.12	12133	7841	5386	7807	12761	6815	13191	13168	11031	11657
ENSG00000178722.8	2	1	1	1	1	1	7	3	4	1
ENSG00000178723.7	1	1	0	0	0	0	0	0	0	0
ENSG00000178726.6	126	63	70	99	172	74	119	161	199	147
ENSG00000178732.4	6	3	1	1	10	4	8	5	3	7
ENSG00000178734.4	0	0	0	0	2	0	1	2	0	0
ENSG00000178741.7	13273	9140	6798	8311	13399	6282	14093	14775	9243	10429
ENSG00000178750.2	4	2	1	1	5	5	0	3	1	2
ENSG00000178752.11	16	5	3	7	13	1	1	2	3	0
ENSG00000178761.10	6853	4435	3456	3566	5866	2343	5040	5521	3425	3806
ENSG00000178762.3	0	0	0	1	1	0	0	0	0	1
ENSG00000178764.6	132	107	65	98	219	177	352	280	231	221
ENSG00000178772.6	0	0	0	0	0	0	0	0	0	0
ENSG00000178773.10	129	84	46	119	192	46	50	63	100	103
ENSG00000178776.4	0	0	0	0	0	0	0	0	0	0
ENSG00000178789.4	0	0	0	0	0	0	0	0	0	0
ENSG00000178795.5	30	21	14	23	34	9	16	10	19	18
ENSG00000178796.8	36	16	26	18	58	20	36	30	29	39
ENSG00000178802.13	2611	2036	1263	1645	2478	953	2332	2347	1772	1998
ENSG00000178803.6	47	26	14	27	48	13	38	47	25	45
ENSG00000178804.3	0	0	0	0	0	0	0	0	0	0
ENSG00000178809.7	45	27	13	25	47	19	23	41	40	33
ENSG00000178814.11	235	121	66	129	145	127	192	188	170	200
ENSG00000178821.8	66	30	25	37	91	18	24	18	20	31
ENSG00000178826.6	192	181	97	146	261	119	145	162	187	194
ENSG00000178828.5	172	141	81	111	160	32	80	78	69	77
ENSG00000178836.6	0	0	0	0	0	0	0	0	0	0
ENSG00000178852.11	191	158	95	85	187	115	282	322	149	179
ENSG00000178860.8	6	1	0	6	7	2	2	0	11	2
ENSG00000178863.6	0	0	0	0	0	0	0	0	0	0
ENSG00000178878.7	368	201	141	202	254	138	259	251	179	175
ENSG00000178882.8	575	450	300	385	790	46	144	73	88	140
ENSG00000178894.4	0	0	0	0	0	0	0	0	0	0
ENSG00000178896.6	913	675	487	596	995	429	844	955	703	743
ENSG00000178904.13	2765	2063	1565	1709	2705	1095	2322	2278	1856	1963
ENSG00000178913.5	7462	5727	4322	4772	8155	3728	8215	9361	5456	5741
ENSG00000178917.10	766	580	472	534	798	268	776	835	563	605
ENSG00000178919.7	187	157	125	184	323	66	106	110	136	133
ENSG00000178921.9	1613	1452	926	1646	2889	368	737	703	999	1090
ENSG00000178922.12	546	339	244	390	621	265	604	601	595	622
ENSG00000178927.12	6370	4412	2902	4297	7610	3016	5625	6312	5221	5542
ENSG00000178928.4	0	0	0	0	0	0	0	0	0	0
ENSG00000178934.4	5	1	1	3	12	0	4	3	4	3
ENSG00000178935.5	555	465	318	376	590	228	439	555	439	396
ENSG00000178947.8	359	247	180	216	391	189	382	276	272	246
ENSG00000178950.12	9344	6689	4322	5659	9117	4408	9719	9872	7002	7525
ENSG00000178951.4	4844	3314	2164	3131	5170	2079	4280	4194	3400	3951
ENSG00000178952.4	12034	8446	5725	8545	13907	4708	9916	10347	8092	8626
ENSG00000178965.9	25	34	19	27	54	4	31	38	25	37
ENSG00000178966.11	4554	3481	2774	2922	4656	1555	2873	3258	2292	2529
ENSG00000178971.9	4252	3186	2229	2456	4035	1772	4038	4286	3183	3410
ENSG00000178972.3	14	9	7	14	15	15	7	11	9	19
ENSG00000178974.5	4009	3012	2228	2551	3966	1688	3629	4182	2409	2543
ENSG00000178977.3	491	255	163	227	317	133	228	203	178	155
ENSG00000178980.10	4455	2715	4007	1544	2449	1418	3622	4647	1952	2334
ENSG00000178982.5	6701	5068	3471	4681	7784	2682	6031	6341	4696	4984
ENSG00000178988.10	10446	7447	5167	6284	9810	4420	9122	9941	6844	6876
ENSG00000178996.8	6370	4449	3530	2951	4332	2061	5676	6049	2624	2900
ENSG00000178997.7	5	3	1	4	7	4	15	4	6	4
ENSG00000178999.8	2925	2937	1967	3234	5130	493	134	47	1028	1072
ENSG00000179002.5	0	0	0	0	0	0	0	0	0	0
ENSG00000179008.4	1225	608	313	534	913	656	1238	1128	686	773
ENSG00000179010.10	40539	28699	20901	24334	38447	17020	36232	39511	25403	26454
ENSG00000179021.5	2932	2131	1650	1453	2550	1414	3199	3546	1898	2154
ENSG00000179023.7	38	23	7	15	41	43	48	44	32	40
ENSG00000179028.4	0	0	0	0	0	0	0	0	0	0
ENSG00000179029.10	1392	1138	733	988	1666	368	767	798	710	724
ENSG00000179031.8	0	0	0	0	0	0	0	0	0	0
ENSG00000179038.7	2	1	2	1	1	0	3	0	1	2
ENSG00000179041.2	462	361	250	379	706	171	371	355	371	426
ENSG00000179044.11	365	272	145	213	373	424	763	827	693	778
ENSG00000179046.4	0	0	0	0	0	0	0	0	1	0
ENSG00000179051.9	10089	9179	6535	9513	16274	3828	7736	8335	7781	8849
ENSG00000179055.5	0	1	0	0	0	0	0	0	0	0
ENSG00000179057.9	290	195	125	190	403	118	234	250	178	204
ENSG00000179058.5	3	3	5	6	2	3	3	1	5	4
ENSG00000179059.5	1	0	2	2	5	0	0	0	4	1
ENSG00000179061.1	36	16	8	8	18	15	10	9	12	10
ENSG00000179066.6	0	0	0	0	0	0	0	0	0	0
ENSG00000179071.3	401	369	261	325	517	189	383	434	272	298
ENSG00000179073.5	48	26	16	23	33	59	187	224	94	92
ENSG00000179082.3	1	0	0	0	0	0	0	0	0	0
ENSG00000179083.5	1	2	0	0	0	0	2	0	1	1
ENSG00000179085.7	1067	804	603	870	1408	461	1153	1352	859	989
ENSG00000179088.10	10	5	1	6	6	3	21	11	8	10
ENSG00000179091.4	5636	3898	2572	3959	6281	2244	4377	4786	3861	4063
ENSG00000179094.9	5580	3390	2492	3312	6078	2799	4600	5016	4043	4680
ENSG00000179097.4	24	13	9	12	24	6	12	30	6	7
ENSG00000179101.5	0	0	1	0	4	0	1	1	2	0
ENSG00000179104.4	2575	1750	1245	1799	3353	2302	4426	4741	3555	4258
ENSG00000179111.4	20	3	6	12	9	8	12	13	14	13
ENSG00000179115.6	5833	4158	2754	4202	6720	2417	4910	4994	4313	4505
ENSG00000179119.10	4759	3293	2595	2559	4276	2107	4533	4884	2817	3070
ENSG00000179131.7	0	0	0	0	1	0	1	3	1	0
ENSG00000179133.7	25	23	18	20	44	14	16	13	15	22
ENSG00000179134.10	10011	7547	5413	8050	13993	4624	9212	9474	8059	8864
ENSG00000179136.2	0	1	0	0	0	0	0	0	0	0
ENSG00000179141.4	15	13	9	7	9	4	16	9	9	11
ENSG00000179142.2	0	0	0	0	0	0	0	0	0	0
ENSG00000179144.4	0	0	1	0	0	0	0	0	0	0
ENSG00000179148.5	12	1	0	1	3	6	6	1	8	3
ENSG00000179151.7	5373	4103	2875	3861	6454	2323	4805	4999	3986	4203
ENSG00000179152.14	2663	2035	1447	1600	2568	1206	2740	3405	1769	2033
ENSG00000179157.4	0	0	0	1	0	0	2	1	0	0
ENSG00000179163.11	10701	7099	5297	5267	7634	3519	8437	9910	4792	4843
ENSG00000179165.9	1	1	0	0	2	15	38	56	35	33
ENSG00000179168.10	113	51	35	46	68	48	97	91	72	55
ENSG00000179170.11	0	0	0	0	0	0	0	0	0	0
ENSG00000179172.7	0	0	0	0	0	0	0	0	0	0
ENSG00000179178.6	3867	2761	1937	2564	4233	1880	3923	4415	3141	3224
ENSG00000179195.11	32143	23573	18609	21091	34282	13065	27601	31939	21445	22740
ENSG00000179213.9	0	0	0	0	0	0	0	0	0	0
ENSG00000179218.9	87106	59773	41047	48522	75118	35132	63406	70446	63414	65009
ENSG00000179219.5	1	2	1	1	2	0	0	0	0	0
ENSG00000179222.12	29569	21025	16090	19379	30205	14365	31782	32977	25440	26304
ENSG00000179240.4	603	483	291	395	743	197	453	496	413	480
ENSG00000179241.8	2804	1806	1288	1811	2810	516	949	950	912	837
ENSG00000179242.11	4712	3028	1846	2875	5179	1061	1932	1628	2306	2690
ENSG00000179253.3	0	0	0	0	0	4	2	1	6	4
ENSG00000179256.2	22	11	14	12	19	12	16	31	14	13
ENSG00000179262.5	9627	7387	5255	8180	12917	3855	8276	8928	7192	7833
ENSG00000179270.6	0	0	0	0	0	1	0	0	0	0
ENSG00000179271.1	2696	1945	1378	2093	3262	1081	2114	2180	1956	2008
ENSG00000179277.9	0	0	0	0	0	0	0	0	0	0
ENSG00000179284.4	11	7	10	4	11	0	6	8	6	4
ENSG00000179292.4	3152	1584	1233	1858	2738	1409	2307	2393	2077	2083
ENSG00000179294.5	441	177	126	236	364	194	199	264	241	247
ENSG00000179295.11	38754	26368	20002	22219	33222	13769	27959	29927	20411	20878
ENSG00000179296.9	31	19	12	21	31	14	28	35	36	35
ENSG00000179299.12	2605	1964	1178	1423	2744	866	2166	1972	1224	1458
ENSG00000179300.3	0	0	0	0	0	0	1	0	0	0
ENSG00000179304.12	134	74	49	106	179	53	75	91	109	104
ENSG00000179314.9	5980	3510	2763	3682	6058	2065	4011	4044	2759	2950
ENSG00000179331.2	2403	1957	1728	1922	3095	807	2000	2490	1500	1782
ENSG00000179335.14	4038	2974	1823	2664	4274	2101	3961	4070	3286	3588
ENSG00000179342.3	0	0	0	0	1	0	1	0	0	0
ENSG00000179344.12	0	1	0	0	0	14	16	18	15	22
ENSG00000179348.7	0	0	0	3	0	4	1	0	7	12
ENSG00000179361.13	4776	3812	2492	3562	6485	1861	3703	3695	3476	3817
ENSG00000179362.10	34	26	23	44	59	8	50	36	26	19
ENSG00000179363.6	1	3	1	0	1	0	0	0	0	0
ENSG00000179364.9	6936	4646	2909	4941	8477	2490	4719	4368	4442	4814
ENSG00000179381.7	0	0	0	0	0	0	0	0	0	0
ENSG00000179387.4	11835	7836	6283	6827	10884	4096	9008	10140	5814	6406
ENSG00000179388.8	33	19	21	20	31	35	35	32	32	22
ENSG00000179397.13	95	46	27	37	80	32	76	97	62	47
ENSG00000179399.9	125	69	63	50	97	24	57	41	37	44
ENSG00000179403.10	18990	13484	9155	12066	20489	6202	12649	13542	11143	12196
ENSG00000179406.6	327	203	146	222	414	177	307	386	291	338
ENSG00000179407.3	0	0	0	0	0	0	0	0	0	0
ENSG00000179409.6	4598	3671	2468	3164	5292	1425	2627	2764	2433	2701
ENSG00000179412.8	0	0	0	0	0	0	0	0	0	0
ENSG00000179420.10	0	0	0	0	0	0	0	0	0	0
ENSG00000179428.2	4	0	0	0	0	1	0	1	0	1
ENSG00000179431.5	91	62	55	78	101	31	62	79	101	104
ENSG00000179443.5	0	0	0	0	0	0	0	0	0	0
ENSG00000179447.2	0	0	0	0	0	0	0	0	0	0
ENSG00000179449.2	0	0	0	0	0	0	0	0	0	0
ENSG00000179452.2	0	0	1	0	0	0	0	5	0	0
ENSG00000179454.9	4260	2990	2343	1938	3687	1940	4820	5356	2276	2734
ENSG00000179455.6	12	17	7	8	15	5	18	23	18	17
ENSG00000179456.9	2852	2014	1555	1814	3192	2402	5138	6199	3568	4027
ENSG00000179460.5	0	0	0	0	0	0	0	0	0	0
ENSG00000179467.1	5	0	3	2	3	1	5	4	2	3
ENSG00000179468.5	0	0	0	0	0	0	0	0	0	0
ENSG00000179476.3	265	170	134	128	217	126	308	337	183	184
ENSG00000179477.5	209	74	70	96	289	64	115	143	130	168
ENSG00000179520.6	100	80	51	31	67	1748	2701	3398	1655	1702
ENSG00000179523.4	1640	1147	838	1073	1599	667	1461	1515	901	1033
ENSG00000179526.12	2579	1829	1148	1954	3125	1040	2127	2330	1966	2158
ENSG00000179528.11	34	16	27	17	24	15	26	38	16	23
ENSG00000179532.8	1093	641	417	448	647	440	1112	1279	871	731
ENSG00000179542.11	0	0	0	0	0	0	0	0	0	0
ENSG00000179546.3	3359	2159	1647	1036	1525	1691	4540	4479	2220	2356
ENSG00000179562.2	5369	3798	2630	2935	5084	2711	5674	6027	3944	4400
ENSG00000179564.3	19	8	10	19	14	6	3	3	4	8
ENSG00000179571.9	0	0	0	0	0	0	0	0	0	0
ENSG00000179577.2	0	0	0	0	0	0	0	0	0	0
ENSG00000179580.5	23	9	6	11	16	6	6	10	11	8
ENSG00000179583.13	49	24	13	17	24	506	916	1056	893	984
ENSG00000179588.4	5566	4506	2941	4774	7645	2446	4868	4870	5039	5445
ENSG00000179593.11	0	2	1	2	1	3	4	6	2	4
ENSG00000179598.5	120	89	36	89	170	81	118	85	91	117
ENSG00000179600.2	0	0	0	0	0	0	0	0	0	0
ENSG00000179603.12	118	89	81	137	231	101	153	165	260	285
ENSG00000179604.8	7506	4692	3174	4514	7565	2369	4998	4791	3636	4076
ENSG00000179611.2	55	23	12	40	61	20	43	40	48	38
ENSG00000179615.1	0	0	0	0	0	0	0	0	0	0
ENSG00000179626.3	0	0	0	0	0	0	0	0	0	0
ENSG00000179627.9	1682	1098	717	862	1254	766	1413	1387	1284	1302
ENSG00000179630.6	1494	1145	849	771	1372	873	2244	2413	1226	1438
ENSG00000179632.5	5692	4262	2900	4107	6880	2521	5391	5537	4406	4777
ENSG00000179636.10	0	0	0	0	0	0	0	0	0	0
ENSG00000179639.6	0	0	0	0	0	0	0	0	0	0
ENSG00000179673.3	31	22	15	13	28	8	16	17	8	7
ENSG00000179674.2	53	30	5	6	19	49	127	130	36	35
ENSG00000179676.6	0	0	0	0	0	0	0	0	0	0
ENSG00000179695.1	0	0	0	0	0	0	0	0	0	0
ENSG00000179698.9	142	95	57	80	162	73	163	171	162	150
ENSG00000179709.4	0	0	0	0	1	0	0	0	0	0
ENSG00000179715.8	135	104	58	64	169	49	171	125	90	129
ENSG00000179743.2	2546	1761	1123	1508	2418	699	1326	1330	1062	1124
ENSG00000179750.11	178	120	102	154	196	110	124	154	222	233
ENSG00000179751.6	0	0	0	0	0	0	0	0	0	0
ENSG00000179755.2	0	0	0	0	0	0	0	0	0	0
ENSG00000179761.7	3760	2883	2032	2126	3653	1834	4396	3977	2598	2917
ENSG00000179766.13	20	13	5	8	7	6	15	26	12	11
ENSG00000179772.6	0	0	0	1	0	0	0	0	0	0
ENSG00000179774.7	201	139	94	120	176	60	112	130	81	89
ENSG00000179776.13	0	0	0	0	0	0	1	0	0	1
ENSG00000179796.7	0	0	0	0	0	0	0	0	0	0
ENSG00000179799.7	1	1	0	0	0	0	0	0	0	0
ENSG00000179813.2	6	4	0	2	4	1	2	0	0	1
ENSG00000179817.3	0	0	0	0	0	0	0	0	0	0
ENSG00000179818.8	2061	1385	897	1452	2380	844	1609	1669	1309	1448
ENSG00000179820.11	4710	3256	2246	2809	4625	1919	3621	3792	2622	2654
ENSG00000179826.5	2	2	4	2	5	3	0	7	1	3
ENSG00000179832.13	5353	3662	2243	3576	6271	2335	4895	4614	4676	5189
ENSG00000179833.3	4377	2845	2032	2016	3922	1204	2732	3063	1677	2055
ENSG00000179837.6	12607	8776	5945	9114	15014	4886	9237	9035	8555	9076
ENSG00000179840.5	0	0	0	0	0	0	0	0	0	0
ENSG00000179841.7	285	226	191	198	305	61	98	136	109	142
ENSG00000179846.7	29	19	13	16	35	15	19	18	29	29
ENSG00000179855.5	3	0	2	2	1	1	6	0	1	3
ENSG00000179859.7	1113	736	502	669	1038	378	796	760	585	585
ENSG00000179862.5	88	69	29	76	100	41	52	61	68	61
ENSG00000179869.10	0	0	0	0	1	1	1	1	1	0
ENSG00000179873.10	31	20	18	18	36	6	26	21	22	33
ENSG00000179886.4	1006	645	426	669	1183	366	778	674	649	757
ENSG00000179889.14	52358	37140	28910	31660	50926	18100	39847	47118	30075	31234
ENSG00000179899.7	0	0	0	2	0	0	1	0	0	0
ENSG00000179902.8	47	54	32	61	78	17	42	73	41	37
ENSG00000179909.11	251	174	138	162	268	169	301	370	271	285
ENSG00000179912.15	2228	1546	1026	1484	2537	1020	2348	2095	1707	1818
ENSG00000179913.6	7	0	2	2	6	5	12	11	3	5
ENSG00000179914.4	0	0	0	0	0	0	0	0	0	0
ENSG00000179915.16	7624	5506	4064	4103	7499	3571	7752	8088	5595	5659
ENSG00000179918.15	17632	11922	7529	8954	13216	7610	18583	18900	10762	11210
ENSG00000179919.3	0	0	0	0	0	0	0	0	0	0
ENSG00000179921.10	4090	2437	1784	2085	3632	2863	7467	7934	4744	5252
ENSG00000179922.5	1072	819	452	697	1083	539	988	933	845	856
ENSG00000179930.5	4	6	1	0	7	3	1	3	10	2
ENSG00000179933.4	3465	2527	1794	2129	3315	1668	3515	3920	2460	2456
ENSG00000179934.5	0	0	0	0	0	0	0	0	0	0
ENSG00000179935.5	23	16	20	19	39	19	38	32	24	32
ENSG00000179938.11	21	19	7	6	17	7	22	29	13	19
ENSG00000179941.6	2698	2050	1659	1510	2728	1159	3045	3704	1545	1901
ENSG00000179943.6	2724	1976	1301	1865	2763	1002	2024	2002	1815	1837
ENSG00000179950.9	11154	7608	4960	7381	12345	4743	8763	8654	7620	8453
ENSG00000179954.10	439	406	182	525	1119	125	174	191	414	495
ENSG00000179958.4	1606	1154	854	1142	1948	438	935	893	783	976
ENSG00000179965.7	610	397	314	440	750	284	499	511	426	452
ENSG00000179967.11	2	1	0	1	3	1	1	4	3	1
ENSG00000179978.10	0	3	1	0	0	1	3	1	0	0
ENSG00000179979.7	859	587	354	537	860	358	672	655	608	648
ENSG00000179981.9	25337	18992	14403	17244	25909	11324	23586	25627	19418	19136
ENSG00000179988.9	227	121	86	131	221	91	161	195	175	150
ENSG00000179994.6	1	0	0	0	0	1	0	1	0	0
ENSG00000179997.7	0	0	0	0	0	0	0	0	0	0
ENSG00000180008.8	11211	7305	5676	5567	9472	4597	10003	11425	5607	6630
ENSG00000180011.6	13987	10325	8364	7829	12155	5491	13390	15092	8518	9424
ENSG00000180015.11	0	1	0	0	0	0	2	1	1	0
ENSG00000180016.2	0	0	0	0	0	0	0	0	0	0
ENSG00000180019.5	0	1	1	2	2	0	1	0	1	0
ENSG00000180035.6	1734	1168	816	1232	2045	951	1703	1676	1449	1637
ENSG00000180042.3	3	5	6	3	4	0	9	17	5	7
ENSG00000180043.7	0	0	0	0	0	0	1	1	0	1
ENSG00000180044.3	1056	776	498	671	1194	139	312	315	208	314
ENSG00000180053.6	0	0	0	0	0	0	0	0	0	0
ENSG00000180061.5	45	16	9	8	14	27	71	56	29	35
ENSG00000180066.5	4	3	2	5	12	1	0	2	1	1
ENSG00000180068.6	0	0	0	0	0	0	0	0	0	0
ENSG00000180071.13	300	230	201	200	262	57	116	139	123	112
ENSG00000180081.9	0	0	0	0	0	0	0	0	0	0
ENSG00000180083.6	0	0	0	0	0	0	0	0	0	0
ENSG00000180089.4	1610	1341	856	943	1575	397	998	982	708	891
ENSG00000180090.3	6	6	4	5	6	6	5	8	5	9
ENSG00000180096.7	14	6	5	10	9	8	12	24	14	10
ENSG00000180098.5	1719	1409	1014	1318	1984	593	1179	1227	1009	1066
ENSG00000180104.11	4972	3609	2182	2738	4857	2271	5007	5188	3631	4040
ENSG00000180105.11	0	0	0	0	0	0	0	0	0	0
ENSG00000180113.11	64	29	36	42	54	16	70	108	41	35
ENSG00000180116.11	1	0	1	0	2	1	0	0	0	0
ENSG00000180138.6	1	1	1	1	0	0	0	0	0	1
ENSG00000180139.9	6	2	2	0	3	3	2	5	4	3
ENSG00000180150.5	0	0	0	0	0	0	0	0	1	0
ENSG00000180152.3	1	0	0	0	2	1	0	0	1	0
ENSG00000180155.14	742	403	280	376	524	221	295	311	232	268
ENSG00000180172.5	0	0	0	0	0	0	0	0	0	0
ENSG00000180176.10	217	123	64	162	302	72	64	78	152	161
ENSG00000180178.6	115	111	79	112	173	53	138	161	121	114
ENSG00000180182.5	23727	18936	14000	13422	23108	9240	21237	21916	12654	14769
ENSG00000180185.7	9309	6149	4446	4735	7454	2818	7337	8047	3977	4217
ENSG00000180189.9	20	15	8	4	22	9	38	28	19	16
ENSG00000180190.7	2676	1837	1518	1283	1866	1304	2843	3441	1489	1573
ENSG00000180198.11	3995	3409	2437	3393	5505	1088	2129	2164	2192	2280
ENSG00000180205.3	1	0	1	0	0	0	2	0	0	1
ENSG00000180209.7	10	4	3	8	9	3	4	2	3	3
ENSG00000180210.10	324	294	213	97	221	31	130	217	52	46
ENSG00000180211.5	0	0	0	0	0	0	0	0	0	0
ENSG00000180219.1	1	1	0	1	1	1	1	0	0	0
ENSG00000180221.6	1	0	0	1	0	0	3	0	0	0
ENSG00000180228.8	4776	3561	2721	3213	5116	1842	3453	3649	3070	3070
ENSG00000180229.8	1852	1429	1100	1205	2002	795	1676	2275	1528	1730
ENSG00000180230.6	0	0	0	0	0	0	0	0	0	0
ENSG00000180233.9	5374	4091	3353	3052	4762	2195	5006	5681	3100	3341
ENSG00000180245.4	12	7	3	6	5	2	11	8	2	8
ENSG00000180251.4	30	24	17	9	13	8	31	31	12	13
ENSG00000180257.8	265	193	136	138	229	153	317	326	186	190
ENSG00000180259.5	0	0	0	0	0	0	0	0	0	0
ENSG00000180263.9	1490	1263	1093	999	1493	1613	3292	4206	2348	2225
ENSG00000180264.6	0	0	0	0	0	0	0	0	1	0
ENSG00000180269.7	0	0	0	0	0	0	0	0	0	0
ENSG00000180279.5	3	4	4	6	10	4	7	2	3	5
ENSG00000180284.5	0	1	0	1	0	0	0	2	0	1
ENSG00000180287.11	734	462	339	507	818	195	297	336	368	388
ENSG00000180304.10	16897	12032	8831	10217	16198	6293	13147	13589	9476	9728
ENSG00000180305.4	72	50	31	39	57	4	24	17	12	9
ENSG00000180316.7	12	2	2	4	11	4	20	17	9	9
ENSG00000180318.3	1	0	0	1	1	0	1	1	1	2
ENSG00000180329.9	1248	964	752	805	1327	528	1215	1276	805	915
ENSG00000180332.5	1	1	0	0	0	0	1	0	0	0
ENSG00000180336.13	148	93	76	97	164	56	111	102	90	92
ENSG00000180340.5	0	0	0	0	0	0	0	0	0	0
ENSG00000180344.3	5	1	1	0	3	2	6	0	4	8
ENSG00000180346.2	668	529	381	445	693	240	482	564	373	364
ENSG00000180347.9	28	22	11	28	51	10	21	24	24	39
ENSG00000180353.6	7	3	0	2	2	6	4	14	12	14
ENSG00000180354.11	3756	2142	1601	1578	2387	1177	1994	2047	1273	1299
ENSG00000180357.5	7844	6598	4550	5338	9091	3964	8741	8733	6780	7119
ENSG00000180370.6	10384	7900	6360	6619	10525	3694	8195	9392	5841	6262
ENSG00000180376.12	1243	1020	741	991	1566	544	1263	1360	1034	1018
ENSG00000180383.3	0	1	0	0	0	0	0	0	1	0
ENSG00000180385.4	630	367	195	443	810	172	187	177	273	311
ENSG00000180386.7	0	0	0	0	0	0	0	0	0	0
ENSG00000180389.6	18	4	9	12	15	9	20	14	23	12
ENSG00000180398.7	14582	10853	8591	9083	14421	7835	16938	18490	11494	11816
ENSG00000180409.2	0	0	0	0	0	0	0	0	0	0
ENSG00000180422.3	3	0	0	2	2	2	3	4	2	1
ENSG00000180423.4	642	474	322	347	616	362	856	934	628	641
ENSG00000180424.6	0	0	0	1	1	0	0	0	0	0
ENSG00000180425.7	82	63	35	44	65	40	88	108	59	71
ENSG00000180432.4	4	2	4	2	5	14	8	16	10	19
ENSG00000180433.4	0	0	0	0	0	0	0	0	0	0
ENSG00000180437.4	0	0	0	0	0	0	0	0	0	0
ENSG00000180438.10	1	0	0	1	1	0	0	0	0	0
ENSG00000180440.3	282	240	225	215	348	46	79	99	83	102
ENSG00000180447.5	77	15	13	17	12	31	31	44	23	28
ENSG00000180448.6	1910	1195	666	1058	1774	874	1652	1564	1272	1326
ENSG00000180458.2	41	21	18	23	56	29	45	70	34	35
ENSG00000180475.4	0	0	0	0	0	0	0	0	0	0
ENSG00000180479.9	770	516	377	415	638	366	857	900	431	509
ENSG00000180481.6	67	39	40	36	57	38	111	146	54	70
ENSG00000180483.6	0	0	0	0	0	0	0	0	0	0
ENSG00000180488.10	6309	4897	3634	3590	5892	2638	6584	7261	3778	4007
ENSG00000180509.7	14	7	1	2	8	5	5	7	8	5
ENSG00000180525.9	435	228	137	183	269	339	461	428	345	358
ENSG00000180530.5	7823	6385	4731	5075	7617	3807	9828	10680	6945	6510
ENSG00000180532.6	0	0	0	0	0	0	0	0	0	0
ENSG00000180535.2	92	46	29	55	86	41	42	50	98	70
ENSG00000180537.8	2190	2123	1255	2069	3773	732	1382	1396	1327	1522
ENSG00000180539.4	32	23	11	25	45	11	18	28	20	30
ENSG00000180543.3	10814	7784	5567	7002	11407	4638	9257	10052	6985	7173
ENSG00000180549.7	30	39	8	38	70	7	10	13	24	19
ENSG00000180573.8	872	687	609	450	690	691	2549	3744	939	980
ENSG00000180574.3	1	1	0	2	1	0	4	1	1	0
ENSG00000180581.6	3	3	0	2	2	0	0	6	1	0
ENSG00000180592.12	142	117	68	125	156	38	78	98	72	62
ENSG00000180596.7	80	41	42	43	57	33	61	103	43	39
ENSG00000180610.9	5	3	0	2	3	3	2	3	2	6
ENSG00000180611.6	2551	2014	1572	1582	2432	1039	2518	2832	1680	1889
ENSG00000180613.6	0	0	0	0	0	0	1	1	1	1
ENSG00000180616.4	14145	9100	6856	7420	11970	7085	15082	17627	10453	11299
ENSG00000180626.9	1107	833	570	611	1243	602	1161	1386	757	975
ENSG00000180628.10	7103	5359	4408	3929	6345	6188	15424	19051	8417	8979
ENSG00000180636.7	0	0	0	0	0	0	0	0	0	0
ENSG00000180638.13	13	10	6	9	16	5	12	9	16	8
ENSG00000180644.6	1	2	0	1	3	0	0	0	1	1
ENSG00000180658.2	0	0	0	0	0	0	0	0	0	0
ENSG00000180660.6	42	27	31	26	36	56	56	117	88	70
ENSG00000180662.8	0	0	0	0	0	0	0	0	0	0
ENSG00000180663.4	0	0	0	0	0	0	0	0	0	0
ENSG00000180667.6	4370	2889	2321	1806	3405	1424	3363	3736	1724	2232
ENSG00000180672.4	9	4	7	4	7	4	5	9	7	6
ENSG00000180673.9	0	0	0	0	0	0	0	0	0	0
ENSG00000180694.9	7373	4573	3877	3387	5256	1558	3550	4111	2158	2323
